Avg Deaths Per Year,County,Demographic clusters,Demoraphic cluster (5),Mortality Group,State,TARGET deathRate (bin),Avg Ann Count,Avg Household Size,Birth Rate,Incidence Rate,Med Income,Median Age,Median Age Female,Median Age Male,Pct Asian,Pct Black,Pct Emp Priv Coverage,Pct Married Households,Pct Other Race,Pct Private Coverage,Pct Private Coverage Alone,Pct Public Coverage,Pct Public Coverage Alone,Pct White,PctBachDeg18 24,PctBachDeg25 Over,PctEmployed16 Over,PctHS18 24,PctHS25 Over,PctNoHS18 24,PctSomeCol18 24,PctUnemployed16 Over,Percent Married,popEst2015,Poverty Percent,Study Per Cap,TARGET deathRate
739,Pulaski County,Cluster 2,Cluster 4,1,Arkansas,180,1908,2.49,5.116648446,472.3,45698,36.4,37.9,34.8,2.088546162,35.70146211,43.6,40.67557054,1.112781493,64.2,50.8,33.7,19.7,58.6265536,11.5,20.7,,31,27,13,,7.5,43.5,392664,16.1,644.3167696,182.7
827,Passaic County,Cluster 4,Cluster 2,0,New Jersey,150,2305,3.09,4.533343875,448.4,58030,36.5,37.9,35.1,5.298143719,12.60387648,43.6,48.72735839,13.241616,55.8,47.2,35.3,25,64.2678703,10.3,17.1,57.8,32.8,34.8,13.1,,8.6,44.3,510916,18.2,60.67533606,159.1
1031,Bernalillo County,Cluster 1,Cluster 2,0,New Mexico,140,2820,2.52,5.264795797,404.1,47192,36.5,37.9,35.2,2.320819416,2.966719737,39.2,41.35260379,14.06276198,58.5,46,37.7,24.1,71.84702564,7.2,17.9,57.5,25.7,23.8,18.9,48.3,8.4,43.7,676685,18.7,294.0807022,147.1
386,Clay County,Cluster 1,Cluster 1,1,Missouri,170,1089,2.6,4.934777258,492,61598,36.6,37.9,35.6,2.144026116,5.401087858,58.6,51.22952689,1.443820786,78.2,,22.8,10.3,86.76077982,11.1,21,66,38.1,28.9,13.3,,6.1,52,235637,9.1,411.6501229,176.4
24,Bacon County,Cluster 1,Cluster 2,1,Georgia,190,48,2.71,3.53909465,378.7,34201,37.1,37.9,35.6,1.220816254,14.95277134,34.4,52.49303974,4.330778827,51.6,40.7,39.2,26.2,77.93619676,4.6,7.9,52.3,29,40.5,42.3,,4.4,53.5,11299,25.9,0,192
141,Jones County,Cluster 1,Cluster 4,1,Mississippi,170,346,2.71,8.134642356,446.7,37367,36.6,37.9,35.6,0.555099889,28.86958814,35.5,48.71544318,0.443786982,52.2,39.6,43.6,27.6,69.06379987,5.2,10.4,50.2,30.2,28.2,18.3,,7.4,48,68215,24.4,0,178.6
406,Brown County,Cluster 2,Cluster 1,0,Wisconsin,150,1214,2.46,5.921762149,479.1,54141,36.8,37.9,35.7,3.026496072,2.359873899,54.6,49.80425278,2.879666453,72.5,60,30,17.2,86.45045286,9,20,65.4,28.7,31.3,16.8,,6.1,51.4,258718,12,1213.676667,158.6
83,Wharton County,Cluster 1,Cluster 2,1,Texas,170,202,2.77,5.69874932,424.5,44110,37.3,37.9,35.7,0.055738658,14.38542071,40.6,47.5137372,1.899961225,54.7,45.7,32.9,21.9,82.86884451,5.3,9.5,58.9,46.6,33.6,16.7,,6.6,49.5,41486,16.8,0,173.1
853,Guilford County,Cluster 2,Cluster 4,0,North Carolina,160,2573,2.46,5.372916101,500.9,44828,36.9,37.9,35.7,4.4290921,33.37615414,46.2,43.52861582,2.759869998,65.3,,30,18.5,56.7557221,10.9,22.4,58.4,25.5,24.6,12.6,,8.8,45.3,517600,17.3,183.5394127,163.9
222,Rankin County,Cluster 1,Cluster 1,0,Mississippi,150,697,2.62,4.71844142,483.7,58368,36.9,37.9,35.9,1.223758355,19.68915448,52,54.32342007,0.673203371,73.1,58.8,26.8,13,77.11176675,12.1,18.7,60.3,26.8,26.9,15.2,,5.4,53.5,149039,11.1,6.709653178,157.3
92,St. Charles Parish,Cluster 1,Cluster 1,1,Louisiana,190,238,2.83,6.11124004,470.8,60751,37.2,37.9,36,1.105644104,26.34358555,50.7,50.8948485,0.678204373,66.5,56.1,28.2,18.6,70.57884838,6.1,14.9,60.9,31.7,36.7,21.7,,7.7,48.7,52812,12.1,37.87018102,190.3
125,St. Croix County,Cluster 1,Cluster 1,0,Wisconsin,160,249,2.63,6.401613935,315.2,75920,37.6,37.9,37.2,1.02882092,0.735037971,62.7,60.15588897,0.137021296,81.8,,23,10.6,96.14714694,14,22.8,69.6,31.7,27.7,14.1,,4.6,59.5,87513,4.9,399.9405803,163.8
21,Richland County,Cluster 3,Cluster 1,1,Montana,170,53,2.51,9.156118143,435.5,65738,38,37.9,38.1,0.350341358,0.368307582,47.3,51.16489482,0.835429393,70.8,57,20.2,8.3,94.61013295,6.6,11.4,67.8,44.4,38.5,18.9,,2.5,55.9,11960,8.2,0,170.1
23,Teton County,Cluster 1,Cluster 1,0,Wyoming,130,83,2.63,1.745232098,402.7,75348,38,37.9,38.2,1.900407871,0.32271077,46.1,50.5801881,2.783380395,77,67.2,14.4,5.5,93.1603245,26.7,37.8,76.5,25.2,17.9,7.4,,2.6,47.7,23125,7.7,0,136.9
42,Lamar County,Cluster 1,Cluster 4,1,Georgia,200,103,2.62,4.34410443,506.7,40339,38.6,37.9,39.1,0.645909241,30.55095506,34.4,49.75897994,0.104891244,58.4,43.4,36.9,20.6,65.46317765,0.8,11.4,46.5,27.4,37.9,19.8,,15.6,45.3,18201,21.3,0,204.1
67,Houghton County,Cluster 1,Cluster 2,0,Michigan,150,153,2.51,5.373953975,373.8,39126,32.8,38,28.8,2.921440262,0.741953082,46.1,46.68361787,0.234588107,71.6,,33.2,16.7,93.61702128,10.3,19.2,51.4,21.6,33.8,5.8,,7.2,44.3,36380,18.7,0,155.4
270,Hampton city,Cluster 1,Cluster 4,1,Virginia,190,709,2.51,4.72938218,491.9,47615,35.4,38,33.3,2.309583385,50.08352726,39.1,39.69588213,1.149685223,69.5,51.7,31.6,16.4,42.82139757,7.6,14.9,55.2,28.3,27.3,8.8,,9.8,41,136454,15.2,168.5549709,190.3
213,Sumter County,Not Clustered,Cluster 4,1,South Carolina,180,543,0.026,6.42352298,474.9,37906,35.8,38,33.6,1.294339238,46.32342708,30.9,44.40363807,0.97701736,59,,39.9,23.1,48.89818793,5.3,11.8,,30.8,29.2,15.6,,12.4,45,107480,23.2,55.82433941,185.2
84,Jackson County,Cluster 2,Cluster 2,1,North Carolina,170,213,2.33,3.120443278,458.4,38130,36.8,38,34.8,0.867391944,3.092227776,40.8,46.28352971,1.604920122,65.1,49.3,32.9,16.2,83.30638048,5.4,17.5,51.1,15.1,27.6,4.7,,6.2,45.1,41265,23.5,0,177.2
668,Charleston County,Cluster 2,Cluster 2,1,South Carolina,170,1760,2.44,4.774692859,462.1,52752,36.5,38,35.3,1.37783451,28.70685217,45,41.13486198,0.765880763,68.4,54.4,28.8,15,67.18136571,13.8,25.9,60.1,23.3,21.6,10.6,,7.7,42.5,389262,16.8,452.1376348,173.7
56,Baker County,Cluster 4,Cluster 2,1,Florida,200,131,3,5.915444937,475.3,47121,36.6,38,35.5,0.597014925,14.51262207,46.1,56.27056673,0.814446287,64.3,52.1,32.6,19.4,83.46784596,7.6,7.5,48.2,51.7,43.8,17.9,,8.9,47.9,27420,19.6,0,206.1
396,Linn County,Cluster 2,Cluster 1,0,Iowa,160,1082,2.42,5.753829407,474.8,62700,37.1,38,36,1.986244461,4.222211965,56.9,48.9784466,0.938884786,78.1,63,28.8,13.8,89.7465842,10.6,21.6,67,23.8,27.2,9.9,,4.8,51.2,219916,9.3,386.5112134,169.4
2939,King County,Cluster 2,Cluster 1,0,Washington,150,8999,2.45,5.202119227,464.2,75738,37.2,38,36.4,15.57673545,6.198490925,56.7,46.8503058,2.803169097,75.8,64.7,23.9,12.7,68.06838157,19.4,29.6,64.9,23.1,16.5,12.2,,6.3,49.5,2117125,11.3,620.6530082,152.7
323,Portage County,Cluster 1,Cluster 1,1,Ohio,180,796,2.54,3.908475144,458.7,52047,37.6,38,37,1.754819422,3.903716561,56.1,49.96969945,0.418167106,74.5,61.4,28.9,15.5,91.43344225,10.1,16.2,60.7,24.3,37.8,6.9,,8.7,46.6,162275,14.2,154.059467,186.3
65,Hopewell city,Cluster 1,Cluster 4,1,Virginia,240,139,2.53,5.969289827,547.6,40122,36.9,38.1,34.9,1.463261367,38.08519233,39.9,30.50769584,4.241662552,62,45.6,38.8,21.9,52.70434041,5.2,8.1,52.4,36.5,38.3,31.5,26.8,12.8,35.3,22378,19.5,0,244.9
252,Chittenden County,Cluster 2,Cluster 1,0,Vermont,150,737,2.36,4.180500351,463.7,61908,36.3,38.1,35,3.245236709,2.383054392,58.6,46.86919273,0.403228331,77.7,,29.2,15.6,91.5779126,15.9,29.6,67,15.1,20.6,6.5,62.4,5,46,161382,11,632.040748,159
96,Whitley County,Cluster 1,Cluster 2,1,Kentucky,240,217,2.6,7.104526365,531.3,31086,37.1,38.1,35.6,0.357601833,0.905179639,31.7,50.09153318,0.419064648,48.5,,48.8,33.2,96.633514,9.4,8.9,44.2,45.3,37.1,10.7,,10.2,48.4,36129,29.8,0,240.1
796,Johnson County,Cluster 1,Cluster 1,0,Kansas,140,1962.667684,2.56,5.529393013,453.5494221,76104,36.8,38.1,35.6,4.460193291,4.488774095,63,55.46135117,0.918290656,84,,18.9,8,86.91210873,17.1,33.6,69.2,25,15.2,11.5,,4.5,56.8,580159,6.6,449.8766717,146.8
91,Jessamine County,Cluster 1,Cluster 1,1,Kentucky,180,244,2.65,5.553303608,500.6,51227,37.4,38.1,35.8,1.144492132,3.598394532,47.6,57.68894714,0.713320617,68,54.9,32.7,19.1,92.25083453,9.1,16.2,58.9,32.6,28.9,15.1,,8.8,55.1,51961,14.7,38.49040627,186.9
21,Moffat County,Cluster 1,Cluster 1,0,Colorado,160,55,2.6,6.831648658,403.9,56193,37.1,38.1,35.9,0.853853778,0.487916444,45.2,51.42398716,1.677212777,64.1,50.8,31,17.2,93.06243806,1.7,11.1,62.9,52.9,40.3,21.5,,5.9,53.1,12937,11.2,0,164.1
123,Tipton County,Cluster 1,Cluster 2,1,Tennessee,200,298,2.82,6.760732914,484.6,52339,37,38.1,36,0.760450109,18.15513831,46.5,54.51216686,0.251321464,67.8,53,32,18.9,78.18529688,3.7,9.6,57,44.9,39,14.8,,10.6,51.9,61870,15.4,32.32584451,208.4
2236,Alameda County,Cluster 1,Cluster 1,0,California,140,6282,2.78,5.014712267,413.4,76996,37.1,38.1,36.2,27.70092802,11.6646677,52.8,48.34346322,8.286461117,70.7,60.4,27.9,16.6,44.70445424,15.2,25,60.8,24.5,18.5,10.9,,8.3,47.8,1638215,12.5,262.4808099,147.7
80,Broomfield County,Cluster 1,Cluster 1,0,Colorado,150,215,2.57,5.099793071,417.3,85885,37.5,38.1,36.6,6.003393796,1.001663948,63.4,57.20113892,2.136773258,82.8,71.3,19.9,9.5,86.74607489,23,32.8,67.4,29.7,14.7,11.5,,5.5,58.6,65065,4,46.10773842,158.4
9,Lincoln County,Cluster 1,Cluster 2,0,Nevada,120,1962.667684,2.55,4.519774011,453.5494221,45629,37.4,38.1,37.3,0.077011937,2.9264536,48.5,59.21402018,0.904890258,64.1,51.8,31.5,15.5,90.64304967,0.8,15.9,41,38.4,32.1,30.1,30.7,11.8,56.8,5036,15.1,0,127.4
31,Moniteau County,Cluster 1,Cluster 1,1,Missouri,170,70,2.62,6.768874747,409.2,47158,38,38.1,37.8,0.101259414,3.898487438,48.7,58.55774444,1.06955256,66.4,52.9,29,14.7,92.9941143,5.6,13,54.8,33.7,43.4,29.2,,6.7,55.3,15963,13.9,187.9345988,179.9
77,Union County,Cluster 1,Cluster 1,0,Ohio,160,221,2.73,5.668411867,459.6,69900,38.1,38.1,38.2,2.730503086,2.332148869,62.9,61.70039607,0.35720965,79.3,66.9,24.4,12.8,92.21993641,11.5,17.9,61.7,41.4,36.8,13.6,,4.2,56.7,54277,7.7,0,165.7
378,Chesapeake city,Cluster 1,Cluster 1,1,Virginia,180,995,2.75,5.746827092,458.3,66625,36.5,38.2,35,3.279690895,29.74054753,47.6,54.73147035,1.329135607,77.9,61.8,24.9,12.4,62.28203694,9.7,18.8,58.6,36.1,26.5,12.2,,7.5,52.5,235429,9.8,46.72321592,182.2
159,Laramie County,Cluster 1,Cluster 1,0,Wyoming,150,435,2.51,5.053669323,438.5,57192,36.7,38.2,35.2,1.165239807,2.909955884,47.9,51.75899609,3.984030347,74.6,,27.8,12.2,87.85929101,6.4,17.8,61.3,36,26.3,13.6,,5,53.3,97121,10.8,175.0393839,156.1
49,Wayne County,Cluster 3,Cluster 4,1,Mississippi,200,101,2.67,8.771929825,431.7,35425,36.7,38.2,35.3,0.350126435,38.97588018,35.1,50.85190039,0.389029372,49.2,39.5,44.7,29.7,59.1032873,3.1,8.8,49.4,29.9,36.4,23,,9.4,48.7,20566,24.7,0,209.4
137,Burleigh County,Cluster 2,Cluster 1,0,North Dakota,140,403,2.3,6.137971127,438.9,66734,36.8,38.2,35.4,0.68009476,0.913593961,58.4,50.32513963,0.310576607,83.5,67.1,22.9,8.3,92.31152874,10.2,23.5,70.4,33.2,24.5,7.9,,2.3,53.9,92991,8.2,1161.402716,141.6
25,Todd County,Cluster 1,Cluster 2,1,Kentucky,180,63,2.7,6.25698324,453.4,40002,36.9,38.2,36.1,0.047908017,8.455764931,31.8,52.7479746,4.175982114,52.5,38.5,39.6,24.4,85.81922708,1.4,6.3,48.9,44.2,41.9,19.3,35.1,8.5,53.7,12531,19.3,0,183.7
36,Chester County,Cluster 1,Cluster 2,1,Tennessee,180,78,2.66,5.429553265,407.4,40980,37.2,38.2,36.1,0.32902332,10.54029093,42,52.354297,1.587393212,61.4,,34.2,19.7,86.53313323,6.1,9,51.1,24.1,38.5,11.1,58.7,13.5,48.6,17471,20.1,0,180.6
273,Union County,Cluster 4,Cluster 1,0,North Carolina,150,783,2.99,5.847110572,429.7,64381,37.2,38.2,36.3,2.118338316,11.83148879,54.5,64.70421858,3.021712851,74.3,63.1,23.1,12.3,81.04412853,7.2,24.1,62.7,31.6,25.2,16,,7.7,59.4,222742,10.8,35.91599249,158.6
60,Shelby County,Cluster 3,Cluster 2,1,Texas,190,122,2.72,9.509579891,403.3,35772,36.9,38.2,36.3,0.882410107,17.63654033,31.7,47.5308642,1.321671526,48.7,38.3,36.2,22.3,79.35082604,8.6,9.6,52,30.9,35.7,26.9,33.6,7.9,48,25402,22,39.36697898,193.9
52,Adair County,Cluster 1,Cluster 2,1,Oklahoma,220,100,2.78,5.336200156,416.8,31386,37,38.2,36.4,0.589134736,0.296815974,26.6,51.95783133,0.98938658,38.6,29.4,41.9,29.4,44.2885411,2.8,10,49.2,47.6,42.6,24.4,,7.9,52.7,22004,27.2,0,220.9
50,Gray County,Cluster 1,Cluster 1,1,Texas,170,139,2.59,7.321274763,512.8,49012,37,38.2,36.5,0.43945525,4.755688988,41.3,52.31515152,4.681721272,59.6,,32.5,17.2,85.83735805,3.2,9.8,53.3,31.5,33,19.5,45.8,5.4,52.1,23210,14.2,0,178.7
72,Matagorda County,Cluster 3,Cluster 2,0,Texas,160,181,2.7,8.922207202,420.8,41587,37.2,38.2,36.5,2.084813378,10.19181376,36.3,49.71603647,2.877206405,52,40,35.7,22.2,80.4114979,2,11.7,56.2,49,35.4,20.2,,6.4,50.4,36770,22.1,0,166.6
23,Morrow County,Cluster 4,Cluster 1,1,Oregon,190,61,2.96,9.868141217,497.6,51839,37.4,38.2,36.9,0.383791503,0.437343806,45.2,59.65005302,8.38093538,63.5,49.4,34.6,20.3,86.2906105,2,7.9,,41.5,35.4,29.6,,8.6,56.8,11190,16.3,0,191.7
259,Douglas County,Cluster 1,Cluster 1,0,Colorado,120,984,2.76,4.964771639,424,107250,37.6,38.2,36.9,4.062559044,1.080221778,69.2,66.6645667,1.125502486,88.9,78.9,13.8,5.6,90.51255155,12.7,37.8,70.3,28.8,12.9,14.9,,4.1,65.6,322387,3.7,843.706477,128.4
118,St. Mary Parish,Cluster 1,Cluster 4,1,Louisiana,200,282,2.58,6.284065406,474,42075,37.7,38.2,37.1,1.626092326,31.129657,33.5,41.74704724,2.019049045,51.3,38.3,40.5,25.3,59.90531614,2.9,7.9,50.7,40.4,43.4,24.1,,12.2,43,52810,21.8,0,200.6
127,Washington County,Cluster 1,Cluster 4,1,Mississippi,240,269,2.69,5.86461126,496.1,30292,36.2,38.3,33.1,0.71314572,71.1630538,25.5,32.20469411,0.244449383,40.6,31.3,47.1,32.4,27.16418514,4.8,12.3,45.1,33.8,30.1,28.3,,21.7,33.7,48130,35.1,41.55412425,241.1
40,Meade County,Cluster 3,Cluster 1,0,South Dakota,140,109,2.42,9.527108955,408.2,54771,36.2,38.3,34.3,0.993139002,1.842234942,40.5,58.5480978,1.250900269,73.4,55,29.1,13.2,90.31879004,3,17.5,62.5,28.1,32.3,17.4,,2.3,61.8,26986,10.4,0,147.9
64,Tate County,Cluster 1,Cluster 4,1,Mississippi,210,141,2.67,5.503910285,474.6,40975,36.7,38.3,34.7,0.362484603,30.78303713,40,46.8612555,0.464543375,60.6,46.2,36.3,20.6,67.07372866,1.7,11.3,51.4,30.6,29.6,19.8,,10,44.8,28296,18.5,0,215.5
420,Peoria County,Cluster 3,Cluster 2,1,Illinois,190,1072,2.39,6.690267073,509.6,52448,36.8,38.3,35.5,3.685493181,17.53067681,48.5,43.42926195,1.397558681,68.1,,36.5,21.7,73.95730899,11.4,18.2,58.2,25,28.6,12.5,,8.7,46.3,186221,16.7,1610.989094,194.4
195,Buchanan County,Cluster 1,Cluster 2,1,Missouri,180,465,2.58,6.216255654,469.6,45431,36.8,38.3,35.6,0.867565123,5.225488773,44.5,44.6376899,1.035048738,65.2,50.7,33.5,17.9,88.80986144,6,13,59.3,37.5,36.8,18.3,,7.5,44.9,89100,17.8,763.1874299,189.9
925,Mobile County,Cluster 1,Cluster 4,1,Alabama,200,2134,2.62,5.219663305,475.8,42943,37,38.3,35.7,1.966923435,35.04517792,41.6,44.46454977,0.671332115,62.4,48.6,35.1,20.6,60.00371755,8.1,14.6,52.6,32.2,32.8,19.7,,9.8,44.8,415395,19.6,209.4392085,205.1
258,Sebastian County,Cluster 1,Cluster 2,1,Arkansas,180,583,2.53,6.387886081,429.4,39907,36.9,38.3,35.8,4.388990595,6.285700816,39.8,47.87510841,2.247923754,58.1,44.5,37.9,22.7,81.4076827,5.3,13.1,55.1,36.4,31.9,15.8,,6.1,50.3,127780,22.1,62.60760682,187.5
396,Santa Cruz County,Cluster 1,Cluster 1,0,California,140,1225,2.72,4.539151472,450.4,64257,37,38.3,35.9,4.403256115,0.941406279,45.6,47.95784899,8.990337124,68.3,56,29.9,17.8,80.54538432,8.7,23.2,59.4,21.9,15.5,8.5,,7.6,44.9,274146,16.1,83.89690165,145.4
59,Prince George County,Cluster 4,Cluster 1,1,Virginia,170,155,3.03,4.855936413,437,61792,37.1,38.3,36,2.09470305,32.070626,44.9,61.87173482,2.070626003,80.5,62.4,25.2,9,59.75922953,5,14,47.4,36.2,33.4,12.5,,10.6,49.7,37862,10.5,0,172.1
70,Douglas County,Cluster 1,Cluster 1,0,Washington,150,194,2.76,4.643274854,449.9,51151,37,38.3,36.1,0.742442991,0.3409177,37.2,59.49197861,21.15709993,55.3,41.1,40.7,26,73.33771055,1.8,12.8,59.7,38.9,27.7,18.9,40.4,6.5,58.1,40534,15.5,24.67064686,157.4
227,Strafford County,Cluster 2,Cluster 1,1,New Hampshire,170,643,2.48,3.681800261,502.6,58577,37.2,38.3,36.1,2.885697636,0.957907929,54.5,49.94167427,0.395935277,74.8,61,26.2,12.4,93.39362832,7.9,21.1,64.3,23.5,28,6.1,,6.5,46.8,126825,11.8,94.61856889,177.6
77,Murray County,Cluster 1,Cluster 2,1,Georgia,200,176,2.75,3.893548721,453,40976,37.2,38.3,36.4,0.43146113,0.9162204,41.6,54.97330711,2.169995685,53.2,44.5,33.8,21.1,95.07880511,2.1,6.4,52.9,34.1,36.8,24.8,,11.1,54.4,39565,18.7,0,204
314,Kenosha County,Cluster 1,Cluster 1,1,Wisconsin,180,781,2.62,4.702469467,470.4,53945,37.4,38.3,36.4,1.393244226,7.381153942,52.4,47.54051019,1.275202995,69.8,57.2,32,18.6,87.4768985,7.2,16.3,60.7,40.2,32.8,12,,9.7,47.6,168437,15.4,100.9279434,188.1
93,Grundy County,Not Clustered,Cluster 1,1,Illinois,190,258,0.027,4.804003336,530.2,70092,37.2,38.3,36.5,0.714044195,1.453945144,58.1,56.75967986,2.356942538,77.4,63.9,27.2,14.3,94.30355829,10.2,13.7,61.9,30.2,37.6,15.2,,7.8,55,50541,8.5,0,193.1
273,Humboldt County,Cluster 2,Cluster 2,1,California,170,696,2.47,5.240578994,459.5,40581,37.4,38.3,36.6,2.638594724,1.27079106,33.3,40.60826608,3.561325296,55.1,,41.4,24.2,81.32840618,6.5,18.5,52.3,25.7,25.2,9.3,58.5,10.5,41.4,135727,21,7.367730813,177.4
771,Clark County,Cluster 1,Cluster 1,1,Washington,170,1859,2.71,5.742215991,427.4,61747,37.4,38.3,36.6,4.225364787,1.929332787,49,53.29996737,3.113118833,69.8,,32.2,17.3,84.72754024,6.4,17.8,58.5,33.2,25.3,17.4,,8.6,52.7,459495,9.9,272.0377806,178.2
48,Newton County,Cluster 1,Cluster 4,1,Mississippi,180,116,2.61,4.476744186,457.9,35185,37.7,38.3,37.1,0.25388912,30.35590638,38.3,48.2711272,0.189262798,58.2,44.1,38.4,21.6,63.23685547,5.8,10.6,49.7,30,30.1,17.9,,10.6,48.9,21747,22.3,0,185.3
234,Delaware County,Cluster 1,Cluster 1,0,Ohio,150,747,2.78,4.830467049,460.5,97802,37.8,38.3,37.4,4.770456176,3.596447234,70.2,65.7719961,0.586195553,87.4,76.5,17.1,7.5,88.96690449,12.3,33.3,67.9,29.2,20.6,12.8,,3.2,62.7,193013,4.8,554.3668043,152.1
82,Phelps County,Cluster 3,Cluster 2,0,Missouri,160,206,2.52,7.510402923,423.3,40710,34.4,38.4,31.1,3.446667703,2.5050523,45,48.57245681,0.115481134,71.3,57.1,29,14.5,90.95027649,7.4,15.3,53.4,20.2,33.2,9.6,,7,47.8,44794,21.6,1942.224405,163.8
577,Caddo Parish,Cluster 1,Cluster 4,1,Louisiana,190,1401,2.55,5.272379222,492.8,39812,36.6,38.4,34.8,1.204748334,47.93909132,37.4,37.397312,0.988843614,56.7,43.1,39,24,47.84919644,7,15,,30.3,32.9,22.2,40.4,7,39.3,251460,24.1,365.863358,199.4
347,Kent County,Cluster 1,Cluster 1,1,Delaware,190,940,2.71,6.068779501,527.2,54271,37,38.4,35.1,2.091334383,24.31198343,42.1,50.31450694,1.491956179,69.2,49.6,38.7,20.5,67.20882077,7.6,14.1,56.5,25.9,33.5,15.5,51,8.4,48.8,173533,14.1,11.52518541,190.7
1272,Essex County,Cluster 1,Cluster 4,0,New Jersey,160,3553,2.77,5.084469955,450.6,54603,36.9,38.4,35.4,4.912652585,39.89456916,46.3,39.00426129,10.20503809,59.9,50.2,31.7,21.1,41.9237275,11.1,19.8,57.7,29,28.7,13.7,,13,39.1,797434,16.7,137.9424504,161.8
4410,Orange County,Cluster 4,Cluster 1,0,California,140,12694,3.04,4.827807522,418.6,76061,37.1,38.4,35.8,18.94508754,1.662864333,47.4,54.60626758,11.8168115,65,56.3,27.9,18.3,63.22067964,11.2,24.4,60.9,27,17.7,11.5,,7.6,50.1,3169776,12.9,145.7516241,143.8
1234,Ventura County,Cluster 4,Cluster 1,0,California,140,3629,3.08,5.34009399,432.7,74967,37.1,38.4,35.8,7.077267424,1.791437777,47.3,55.71050939,7.154571716,66.8,55.8,29.1,17.1,78.82112144,7.9,20,60.4,27.4,19,13.7,,8.6,50.6,850536,11.5,43.50197993,146.1
70,Clark County,Cluster 3,Cluster 2,0,Wisconsin,150,184,2.65,9.86429301,455.2,45316,37.1,38.4,36.4,0.446144041,0.402688452,34.1,57.41970774,0.625760473,56.6,41.9,34,17.6,97.12034301,2.7,8.4,61.2,35.4,43.3,37.3,,4.8,58.2,34445,16,0,157.6
1229,Fairfax County,Cluster 1,Cluster 1,0,Virginia,120,3959,2.85,5.344658861,381.8,110507,37.4,38.4,36.4,18.36696724,9.363244448,56.3,58.25617107,4.488439137,81.8,66.6,17.1,6.6,62.90432897,22.2,30.9,68.1,22.4,13,14,,4.9,56,1142234,6.7,153.208537,126.9
30,Wilbarger County,Cluster 2,Cluster 2,1,Texas,180,78,2.41,6.288032454,480.2,39377,37.6,38.4,36.6,0.531995744,9.135126919,38.2,45.51036071,4.537163703,59.5,,35.9,18.5,82.82413741,3.1,13.1,57.6,47.6,29.9,18.7,30.6,7.5,48.8,13027,15.8,0,181.5
99,Autauga County,Cluster 1,Cluster 1,1,Alabama,170,266,2.68,5.87213091,475,54366,37.7,38.4,36.7,0.967023415,18.67948788,46.1,56.06981761,0.925372594,73.1,56.8,30,14.3,77.39990221,5.4,13.5,,38.8,33.5,19.1,,7.6,54.8,55347,13.1,0,178.3
65,Wayne County,Cluster 1,Cluster 2,1,Georgia,200,157,2.77,5.499843309,482.8,41093,37.3,38.4,36.7,0.103175131,20.89795647,35,51.61931254,2.09012847,53.3,40.7,35.8,20.9,74.35931572,0.4,7.8,44.9,32.6,42.1,26.2,,11.3,47.6,29534,25.5,0,205.6
727,Washoe County,Cluster 1,Cluster 1,0,Nevada,160,1962.667684,2.58,5.642578635,453.5494221,52862,37.6,38.4,36.8,5.309883017,2.406331677,45.7,45.20183955,5.805723428,65.4,,28.1,15.6,80.45763518,7.8,18.2,59.6,28.7,24,15.9,,9.1,47,446903,15.4,170.0592746,166
199,Coweta County,Cluster 1,Cluster 1,0,Georgia,160,555,2.73,6.63071161,453.6,60809,37.6,38.4,36.9,1.70369371,17.8929064,54.6,58.15650819,0.943664928,73.5,60.8,25.4,13.1,77.26584518,7.8,18,60.7,37.6,31.6,15.2,39.5,7,57.8,138427,12.5,202.272678,169.3
187,Forsyth County,Cluster 4,Cluster 1,0,Georgia,120,748,3.14,5.246691229,480.8,86413,38,38.4,37.3,8.280335922,2.905684992,61.5,70.02327635,1.704580199,79.6,69.9,16.8,8.1,84.90389123,11.3,31.1,63.7,30.2,19.3,19.3,39.2,6.2,62.6,212438,6.3,47.07255764,129.9
47,Union County,Cluster 1,Cluster 2,0,Mississippi,140,144,2.66,4.427409262,461.3,37667,38,38.4,37.5,0.729927007,14.33245838,36.1,51.88980184,1.18298515,55.6,41.1,40.6,22.7,81.84890871,6.3,8.1,,28.9,33.3,20.8,,10.7,51.7,28429,15.9,70.35069823,149.4
32,Summit County,Cluster 1,Cluster 1,0,Utah,120,142,2.75,4.14207772,432.7,92560,38.2,38.4,37.8,1.954777913,0.532177254,60,63.7754003,1.209729758,81.2,72.8,13.5,6.8,94.90148231,14.8,30.6,70.8,34.7,15.5,15.3,,3.2,63.2,39633,6.8,25.231499,123.6
5,Haskell County,Cluster 4,Cluster 1,0,Kansas,120,1962.667684,2.93,5.965292842,453.5494221,59596,36.1,38.5,32.6,0.944309927,0,41.4,63.94265233,10.12106538,62.4,53.5,27.5,17.8,85.76271186,4,11.2,68.2,36.7,20.9,38,,3.9,58.6,4064,10.7,0,122.6
159,Putnam County,Cluster 2,Cluster 2,1,Tennessee,180,362,2.38,3.640481715,442.4,37693,36.1,38.5,33.8,1.109605744,2.410242515,41.4,46.05161334,0.365804092,61,48,36.1,21.1,94.21758569,6.3,15.4,50.5,32.7,37.8,6.9,,8.4,48.3,74553,20.8,134.1327646,189.2
501,Rockland County,Cluster 4,Cluster 1,0,New York,140,1715,3.17,6.943122405,502,83162,36.3,38.5,34.2,6.217881555,12.46258045,48.8,60.5823533,7.894277304,66.6,,36,22.4,70.82865589,14.9,22.2,60.4,27.9,23,15.3,,7.9,53.1,326037,14.7,30.67136552,142.9
